method name, index construction time (s), index size (MB),,,,,,,
BFS,1.06,81.68,,,,,,,
LandmarkedIndex23(oE)-k=2185-b=20,5_887.34,33_930.80,,,,,,,
,,,,,,,,,
,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex23(oE)-k=2185-b=20_queryset-0,LandmarkedIndex23(oE)-k=2185-b=20_queryset-1,LandmarkedIndex23(oE)-k=2185-b=20_queryset-2,,,,
0.0051056544,0.0373527209,0.02541701,6.35782E-006,1.93119E-005,8.66254E-006,,803.0511071405,1934.18156111,2934.1290175861
0.0408729712,0.0227866173,0.0068530242,3.81469E-006,1.796086E-005,1.438458E-005,,10714.6245723768,1268.6818598887,476.4146162071
0.0103662809,0.0292737484,0.0344030062,6.27835E-006,2.455711E-005,4.68889E-006,,1651.1154793855,1192.0681379039,7337.1322914379
0.023619016,0.0061460336,0.0287768841,6.27835E-006,1.827875E-005,4.68889E-006,,3761.9782283562,336.2392723791,6137.2487027847
0.0153433482,0.032512029,0.002720356,1.63714E-005,1.772244E-005,0.000004371,,937.2044040216,1834.5120090687,622.3646716998
0.0113364061,0.0638626417,0.0069730282,1.366933E-005,2.431869E-005,1.033147E-005,,829.331508567,2626.0724426357,674.9308839884
0.0078276793,0.0289940039,0.0118292967,1.430511E-005,2.129872E-005,7.94728E-006,,547.1946255569,1361.3026477648,1488.4711171621
0.006251653,0.0540293852,0.0342466036,0.000014623,1.772244E-005,4.68889E-006,,427.5219195787,3048.642581947,7303.7762967355
0.0060379505,0.0351352692,0.0068863233,1.533826E-005,5.00679E-006,1.358985E-005,,393.6528986991,7017.5240343613,506.7254818854
0.0049923261,0.0409890016,0.0062959989,1.303354E-005,1.796086E-005,1.390775E-005,,383.0368495436,2282.1291179821,452.6971573403
0.0342373053,0.0222120285,0.0146915913,1.366933E-005,2.463658E-005,1.454353E-005,,2504.680574688,901.5873347681,1010.1805586402
0.0353127321,0.0406049887,0.0193243027,5.00679E-006,5.00679E-006,1.335144E-005,,7052.9684808031,8109.9843872022,1447.3571891871
0.031861941,0.0349113146,0.0074162483,1.470247E-005,1.660982E-005,0.000004371,,2167.1148460089,2101.8478610846,1696.6937359872
0.0256616275,0.0389849345,0.006159385,0.000013272,1.732508E-005,0.000004371,,1933.5220607959,2250.2022778538,1409.1478014184
0.0078940392,0.0472040176,0.0244730314,1.366933E-005,1.859664E-005,1.398722E-005,,577.5000786432,2538.3089434436,1749.6708681211
0.0038746993,0.0213456154,0.0185939471,1.494089E-005,0.000023365,1.366933E-005,,259.3352383961,913.5714576748,1360.2676276014
0.0258039633,0.0658312639,0.0119040012,1.533826E-005,0.000018994,1.303354E-005,,1682.3266354854,3465.8960303801,913.3359954395
0.0215334098,0.0432990392,0.0132466952,1.406669E-005,1.660982E-005,4.29153E-006,,1530.8085804123,2606.8337405222,3086.7068854232
0.0153210163,0.0395073096,0.0523223082,1.502037E-005,0.000004371,4.05311E-006,,1020.0159057334,9038.5059688858,12909.1754775962
0.0210176309,0.0586156845,0.0287603537,1.335144E-005,0.000018994,8.98043E-006,,1574.1845740984,3086.0089312368,3202.5586436284
0.0153472424,0.054314057,0.0083356698,1.398722E-005,1.565615E-005,4.05311E-006,,1097.233213605,3469.1834857229,2056.6108075034
0.0164810022,0.0389359792,0.0262200038,1.533826E-005,1.732508E-005,4.60942E-006,,1074.5027252113,2247.3765893145,5688.3520616477
0.015378952,0.0247394244,0.0056403478,1.398722E-005,1.939137E-005,4.05311E-006,,1099.5002595226,1275.7955925755,1391.6098477466
0.0113577048,0.043301026,0.009295702,1.303354E-005,2.471605E-005,8.66254E-006,,871.4213321937,1751.9395704411,1073.0919545538
0.0147789319,0.0480660597,0.0408200423,1.430511E-005,2.264976E-005,1.366933E-005,,1033.1225645941,2122.1443291231,2986.2504080302
0.0518532594,0.0376559893,0.0348482927,1.366933E-005,2.098083E-005,4.05311E-006,,3793.4016809895,1794.7807269779,8597.9143571233
0.0485320091,0.0466103554,0.0586373011,1.406669E-005,1.867612E-005,3.97364E-006,,3450.1371054598,2495.7194197724,14756.5710834399
0.0407022635,0.0206793944,0.0205373764,1.263618E-005,1.724561E-005,0.000004371,,3221.0892461171,1199.1106374318,4698.5532830016
0.0185747147,0.0430312951,0.0212256114,1.398722E-005,1.676877E-005,0.000007391,,1327.9775866827,2566.1569178896,2871.8302685575
0.0347002347,0.0419612726,0.0215357145,5.00679E-006,4.68889E-006,4.29153E-006,,6930.6351434752,8949.0844421601,5018.1903563531
0.0329086781,0.0489359697,0.0089263121,0.000014623,2.66234E-005,4.05311E-006,,2250.4737776106,1838.0811492897,2202.3365070279
0.0185320377,0.0477379958,0.0206038952,1.366933E-005,2.304712E-005,1.438458E-005,,1355.7385570471,2071.3215265074,1432.3598728639
0.0114049911,0.0480746428,0.0074270566,1.335144E-005,2.264976E-005,4.68889E-006,,854.2143124637,2122.5232766263,1583.9690481116
0.0161746343,0.0259493987,0.0160243511,1.366933E-005,1.93119E-005,8.02675E-006,,1183.2792309499,1343.6999295771,1996.3685314729
0.0152520339,0.03947107,0.0239296754,1.494089E-005,0.000022014,6.99361E-006,,1020.8249883374,1793.0001739804,3421.6485363067
0.0345172882,0.0388798714,0.0355262756,1.398722E-005,1.732508E-005,4.29153E-006,,2467.7733102075,2244.1380565054,8278.2307545328
0.051347971,0.0475419362,0.0077973207,4.68889E-006,2.272923E-005,1.358985E-005,,10950.9864722781,2091.665059925,573.7606139876
0.0319173336,0.0432217121,0.0028258959,1.406669E-005,1.660982E-005,4.29153E-006,,2269.0009945481,2602.1782361278,658.4821590435
0.0215652784,0.050260067,0.002648592,1.430511E-005,1.994768E-005,4.05311E-006,,1507.5227222999,2519.5946084958,653.4715292701
0.0184237162,0.0442290306,0.0023473104,1.366933E-005,1.827875E-005,0.000004371,,1347.8141371962,2419.6966751009,537.0190757264
0.0090567271,0.0390106042,0.0303370158,1.502037E-005,1.700719E-005,1.398722E-005,,602.9629822701,2293.7712943761,2168.9096031949
0.0113113721,0.0350240072,0.0049906572,0.000013272,0.000004371,1.295407E-005,,852.2759351294,8012.8133516358,385.2578510074
0.0056730111,0.0068949858,0.0057396889,6.99361E-006,2.431869E-005,1.366933E-005,,811.1706457752,283.5262026861,419.8954059928
0.0303516388,0.0510234038,0.0299813747,8.34465E-006,2.40008E-005,9.37779E-006,,3637.2572594417,2125.9042948568,3197.0618599905
0.0350356102,0.0172306697,0.0156789621,5.00679E-006,2.129872E-005,4.68889E-006,,6997.61927103,809.0002427376,3343.8536775228
0.0404656728,0.0606613159,0.0069549878,7.94728E-006,2.066294E-005,1.366933E-005,,5091.7638248558,2935.754346187,508.8023948504
0.0524989764,0.0427506765,0.0070396264,5.00679E-006,2.066294E-005,1.430511E-005,,10485.5558910999,2068.9541986765,492.1057181664
0.042052269,0.0293619633,0.0216719309,7.3115E-006,2.431869E-005,9.9341E-006,,5751.5241715106,1207.3826044906,2181.5696379139
0.0492593447,0.0455510616,0.0190029939,8.02675E-006,5.00679E-006,0.000004371,,6136.8978391005,9097.8574356025,4347.5163349348
0.0251493454,0.0570206642,0.0127543608,0.000007232,2.296765E-005,4.29153E-006,,3477.4946163111,2482.6512163848,2971.9845439738
0.0166936715,0.041813612,0.0022567113,6.99361E-006,1.700719E-005,3.97364E-006,,2386.9892001413,2458.5843975401,567.9204256047
0.0395346483,0.0471700033,0.0253125827,7.62939E-006,2.19345E-005,8.98043E-006,,5181.8884930512,2150.4936629511,2818.6381554113
0.0067566236,0.0315803687,0.0076769193,7.62939E-006,2.264976E-005,1.430511E-005,,885.6046918561,1394.2915364225,536.6557335106
0.0515383879,0.0484656493,0.0172833602,5.00679E-006,2.19345E-005,8.66254E-006,,10293.6987431069,2209.5625284369,1995.1838790932
0.0651960373,0.0532423655,0.0161207517,7.94728E-006,1.629193E-005,8.34465E-006,,8203.5661622593,3268.0207630404,1931.8667277837
0.0067626635,0.0016776721,0.0191012224,7.62939E-006,2.169609E-005,4.29153E-006,,886.396359342,77.326009433,4450.9119940907
0.0245983601,0.0025566419,0.0127689838,7.3115E-006,4.68889E-006,4.68889E-006,,3364.3383792655,545.2552501765,2723.242353734
0.0349229972,0.0052227179,0.0021929741,5.00679E-006,0.000017643,4.68889E-006,,6975.1272072526,296.022603904,467.6957851432
0.0497864087,0.0027859211,0.0057573318,7.3115E-006,1.732508E-005,1.366933E-005,,6809.3289666963,160.8027835947,421.1861034886
0.0170095762,0.0015453498,0.0155820052,5.00679E-006,2.22524E-005,4.68889E-006,,3397.3016962964,69.4464304974,3323.1756727072
0.0166877111,0.0033373833,0.0155603886,5.00679E-006,2.034505E-005,3.89417E-006,,3333.0159783015,164.0390792846,3995.8164538271
0.0173573494,0.0460716089,0.0142833392,4.68889E-006,2.19345E-005,1.104672E-005,,3701.8034950703,2100.4175549933,1292.9936831928
0.0166773796,0.0294606686,0.0146505833,5.00679E-006,2.439816E-005,4.29153E-006,,3330.9524865233,1207.4955062185,3413.8368507269
0.0166509946,0.031485637,0.0127586524,5.00679E-006,2.272923E-005,0.000011603,,3325.6826449681,1385.2487312593,1099.5966019221
0.0028063456,0.0582594077,0.034988006,5.00679E-006,1.867612E-005,4.05311E-006,,560.5079541982,3119.4599129798,8632.3849957193
0.0028000673,0.0390396913,0.0368620555,4.68889E-006,0.000017643,4.29153E-006,,597.1706011444,2212.7618694585,8589.4903356146
0.0028022925,0.0428973039,0.0126779874,0.000004371,2.431869E-005,4.29153E-006,,641.1101578586,1763.9644195473,2954.1882289067
0.0027997494,0.0472536087,0.0157759984,5.00679E-006,2.19345E-005,4.05311E-006,,559.1904933101,2154.3052588388,3892.3193374964
0.0028510888,0.029050986,0.016327699,5.00679E-006,2.169609E-005,1.20004E-005,,569.44446242,1338.9963799929,1360.5962317923
0.0040640036,0.0245666504,0.0121076107,7.62939E-006,2.066294E-005,4.60942E-006,,532.6773988484,1188.9232795527,2626.7102368628
0.0093370279,0.0110230446,0.0138266087,7.3115E-006,2.034505E-005,1.20004E-005,,1277.0331477809,541.804742677,1152.178981534
0.0451259613,0.0074816545,0.01253136,6.91413E-006,2.066294E-005,4.60942E-006,,6526.6289901983,362.0808307046,2718.6413887214
0.0417036215,0.0086012681,0.0403774579,5.00679E-006,1.827875E-005,0.000011603,,8329.4129651933,470.5610684538,3479.9063632517
0.0366322994,0.0478330453,0.0388436317,6.91413E-006,0.000026385,0.000011603,,5298.1791519685,1812.8892013562,3347.7144969892
0.0460306803,0.0472903252,0.0343010426,6.91413E-006,2.19345E-005,1.096725E-005,,6657.4797306386,2155.9791725364,3127.588278739
0.0298384031,0.0780623754,0.0593166351,5.00679E-006,1.835823E-005,4.29153E-006,,5959.5874921856,4252.1732966631,13821.7920252218
0.029731671,0.0663216909,0.0569467545,5.00679E-006,2.431869E-005,0.000011603,,5938.2700312975,2727.1901105693,4907.9209870181
0.0296853383,0.0652182897,0.0476753712,4.60942E-006,2.431869E-005,0.000004371,,6440.1461203362,2681.8175522613,10907.1999931366
0.0603137016,0.0505576928,0.0364790757,0.000004371,2.423922E-005,3.97364E-006,,13798.6048089682,2085.7805176899,9180.2668938303
0.0460173289,0.052129666,0.014397939,5.00679E-006,2.40008E-005,4.60942E-006,,9190.9844211561,2171.9970171828,3123.5901783739
0.0460077127,0.047525088,0.0156380335,4.68889E-006,2.098083E-005,0.000004371,,9812.0690995097,2265.1672021555,3577.6786867994
0.0298160712,0.0447523594,0.015263319,0.000004371,2.66234E-005,0.000004371,,6821.3386387554,1680.9408035788,3491.9512720201
0.0297125975,0.0472858747,0.0145223935,4.05311E-006,1.835823E-005,3.89417E-006,,7330.8144906011,2575.7316843726,3729.2654249815
0.045686245,0.0212622484,0.0136396885,4.05311E-006,2.296765E-005,0.000011603,,11271.8986062554,925.7476646501,1175.5281585931
0.0402666728,0.039810578,0.0131173134,1.366933E-005,2.034505E-005,1.104672E-005,,2945.7678445103,1956.7697312123,1187.4396544857
0.0553995768,0.0272517204,0.0115423997,5.00679E-006,1.804033E-005,4.29153E-006,,11064.8892444061,1510.5998848136,2689.5768455539
0.044838349,0.040661335,0.0150956313,0.000011603,4.68889E-006,1.128514E-005,,3864.3655165935,8671.8466396098,1337.6556498192
0.051776727,0.0246906281,0.015437603,1.096725E-005,2.098083E-005,4.05311E-006,,4721.0309822426,1176.8184599942,3808.8290201845
0.0639790694,0.0473103523,0.0119772752,1.096725E-005,2.296765E-005,3.97364E-006,,5833.6473947434,2059.8690906558,3014.1822636172
0.0546973546,0.0432510376,0.0125589371,1.064936E-005,1.700719E-005,3.97364E-006,,5136.2104980957,2543.1030987482,3160.5623735416
0.0640429656,0.0519150098,0.0116523902,1.064936E-005,1.962979E-005,4.68889E-006,,6013.7853889811,2644.7053081057,2485.1063172734
0.0565667152,0.0370780627,0.0399957498,1.335144E-005,1.93119E-005,4.05311E-006,,4236.7501363149,1919.9593354357,9867.9161902835
0.0506023566,0.040844202,0.0344510078,1.096725E-005,0.000018994,4.29153E-006,,4613.9512266065,2150.372777523,8027.6749411049
0.0445423126,0.0222303867,0.0357252757,0.000011603,2.471605E-005,0.000004371,,3838.8518016415,899.4312088704,8173.2499816976
0.0505523682,0.041978995,0.0358405908,1.033147E-005,0.000022014,4.68889E-006,,4893.0469875052,1906.9243726032,7643.7260822924
0.0498278936,0.0413579941,0.0363690853,1.064936E-005,1.75635E-005,4.29153E-006,,4678.9566293186,2354.7694975375,8474.6198465349
0.0642450651,0.0223083496,0.0345263481,1.096725E-005,1.93119E-005,4.29153E-006,,5857.9010280608,1155.1607868724,8045.2305145251
0.0540293058,0.0516710281,0.0163993835,1.335144E-005,2.066294E-005,1.20004E-005,,4046.7025107404,2500.6619643671,1366.5697426753
0.0405843258,0.0412173271,0.0154407024,1.335144E-005,0.000017643,4.05311E-006,,3039.6965263672,2336.1898314173,3809.5937267925
0.0441063245,0.0414053599,0.0110373497,1.033147E-005,0.000017643,1.064936E-005,,4269.1238042602,2346.8474922306,1036.4331471563
0.0647543271,0.0259127617,0.0111710231,1.001358E-005,1.93119E-005,4.05311E-006,,6466.6510009407,1341.8028096666,2756.1608369869
0.0228939056,0.0481619835,0.0116159916,5.00679E-006,1.859664E-005,1.064936E-005,,4572.5715738028,2589.8217893125,1090.7689842394
0.0081513723,0.0433189869,0.0347069899,5.00679E-006,1.660982E-005,4.60942E-006,,1628.0635437077,2608.0346981485,7529.5785413349
0.0216965675,0.05022041,0.0410746733,4.60942E-006,2.026557E-005,4.68889E-006,,4707.0059855687,2478.1148529254,8759.9993452608
0.0001772245,0.0420493285,0.039318641,4.05311E-006,0.000023365,4.29153E-006,,43.7255514901,1799.6701256836,9161.9168501677
0.0226626396,0.0443776449,0.0358185768,5.00679E-006,2.328554E-005,4.29153E-006,,4526.381096471,1905.8026934312,8346.3419363257
0.02267464,0.0250895818,0.0354693731,0.000004371,2.22524E-005,4.05311E-006,,5187.5177327843,1127.5000359512,8751.149872567
0.0226607323,0.0212153594,0.0343897343,4.92731E-006,2.368291E-005,4.21206E-006,,4599.0068130481,895.8088072792,8164.5879355945
0.0226466656,0.0293742816,0.0389450391,4.68889E-006,0.000022014,0.000004371,,4829.8564415032,1334.3466996881,8909.8693914436
0.0095733802,0.0393190384,0.0399616559,5.00679E-006,5.00679E-006,4.29153E-006,,1912.0794261393,7853.1431096571,9311.7503384574
0.0001960595,0.0395923456,0.0356867313,5.00679E-006,2.233187E-005,4.29153E-006,,39.1587304441,1772.9077569411,8315.6196810928
0.0014770031,0.0375173092,0.0352750619,4.21206E-006,2.098083E-005,4.68889E-006,,350.6605057858,1788.1708769386,7523.1156883612
0.0046447118,0.04758962,0.0358250141,5.00679E-006,2.328554E-005,3.89417E-006,,927.6825690712,2043.7413068368,9199.6533561709
0.0040770372,0.0460413297,0.036381642,5.00679E-006,2.034505E-005,4.60942E-006,,814.3016124103,2263.023669148,7892.8893483345
0.0046319962,0.0473196507,0.0399050713,4.05311E-006,1.796086E-005,0.000004371,,1142.8251762227,2634.598268123,9129.506119881
0.0119816462,0.0375142097,0.0594553153,4.92731E-006,2.129872E-005,4.29153E-006,,2431.6810206786,1761.33634979,13854.1068733063
0.0040923754,0.0388943354,0.0345509847,4.05311E-006,1.732508E-005,4.05311E-006,,1009.6877286824,2244.9729190284,8524.5613121776
0.0036723614,0.0469963551,0.0360693932,5.00679E-006,0.000022014,1.20004E-005,,733.4762133023,2134.8413621708,3005.6825730809
0.0040787061,0.050318718,0.0349489053,5.00679E-006,1.962979E-005,1.128514E-005,,814.6349457437,2563.3854437567,3096.8960331906
0.0046306451,0.0417479674,0.0053503513,4.60942E-006,2.129872E-005,0.000004371,,1004.6047246725,1960.1162605077,1224.0565843057
0.0119743347,0.036506017,0.0162746112,4.68889E-006,0.000015974,3.89417E-006,,2553.7674609556,2285.3340194466,4179.224622962
0.0040853818,0.0584856669,0.0045433839,5.00679E-006,1.867612E-005,4.05311E-006,,815.968279077,3131.5748083649,1120.962399244
0.0152239799,0.0544633071,0.0089460214,3.81469E-006,1.804033E-005,4.92731E-006,,3990.882598586,3018.9750996794,1815.599462993
0.015285333,0.0389353434,0.0088233153,5.00679E-006,1.724561E-005,5.32468E-006,,3052.9207316464,2257.6959249339,1657.0601989228
0.0277066231,0.0654239655,0.003658692,5.00679E-006,2.002716E-005,4.68889E-006,,5533.8097004268,3266.7620096908,780.2895866612
0.0720639229,0.025963227,0.0083320141,4.05311E-006,1.939137E-005,0.000004371,,17779.907991641,1338.9062737702,1906.2031754747
0.0611344179,0.0415872733,0.0073726972,4.92731E-006,0.000022014,4.29153E-006,,12407.26032054,1889.1301468431,1717.9647328575
0.0629016558,0.0459046364,0.0169273218,5.00679E-006,2.034505E-005,4.60942E-006,,12563.2702450073,2256.3049183954,3672.3322565529
0.0611023108,0.0436413288,0.0206600825,4.68889E-006,2.431869E-005,4.05311E-006,,13031.2954259963,1794.5591974732,5097.3406816001
0.0578267574,0.050359726,0.0220466455,5.00679E-006,2.002716E-005,8.66254E-006,,11549.6670381622,2514.5715093903,2545.0555472183
0.0106366475,0.0614616871,0.0131629308,4.92731E-006,2.296765E-005,4.92731E-006,,2158.7128757882,2676.0111321794,2671.4233121115
0.0104066531,0.0349837144,0.0279669762,4.68889E-006,1.629193E-005,0.000004371,,2219.4278560598,2147.3032611851,6398.3015694349
0.0104506811,0.037295421,0.011267662,5.00679E-006,0.000018994,4.60942E-006,,2087.3016543534,1963.5359231674,2444.4858659007
0.0104618073,0.0351340771,0.0287725131,5.00679E-006,4.92731E-006,4.68889E-006,,2089.5238765756,7130.4783076364,6136.3164992141
0.0062820117,0.0470854441,0.0274512768,5.00679E-006,2.22524E-005,4.05311E-006,,1254.6984515029,2115.9714965577,6772.8921174111
0.0151410103,0.0656763713,0.0289340019,5.96046E-006,2.034505E-005,4.60942E-006,,2540.2419075038,3228.12533024,6277.1459142365
0.0101713339,0.0616242886,0.0166807175,5.64257E-006,4.60942E-006,0.000004371,,1802.6066030196,13369.2066572367,3816.2245390071
0.0197182496,0.0416634083,0.0262670517,5.96046E-006,2.129872E-005,4.68889E-006,,3308.1758169672,1956.1461097193,5601.9765210956
0.01019454,0.0590026379,0.0118906498,5.64257E-006,1.962979E-005,4.29153E-006,,1806.7192821711,3005.7702023302,2770.7250770704
0.0062526067,0.0080156326,0.0214482148,5.32468E-006,1.700719E-005,4.29153E-006,,1174.269007715,471.3084654196,4997.8014461043
0.0145336787,0.0325729847,0.016011397,5.32468E-006,2.535184E-005,0.000004371,,2729.4933573473,1284.8371041313,3663.0970121254
0.0062453747,0.0348573526,0.0332343578,5.96046E-006,2.034505E-005,4.29153E-006,,1047.8007855099,1713.3087689635,7744.1746486684
0.0063019594,0.0072260698,0.0019640128,4.92731E-006,4.60942E-006,5.00679E-006,,1278.9857650523,1567.6744058906,392.2698535389
0.0181899071,0.0172072252,0.00542895,5.00679E-006,2.098083E-005,5.00679E-006,,3633.0477351756,820.140345258,1084.317494842
0.031649669,0.044803381,0.0131056309,5.96046E-006,0.000017643,4.92731E-006,,5309.9373219517,2539.4466441875,2659.7942629954
0.0321567059,0.0340225697,0.0229326884,5.32468E-006,1.827875E-005,4.68889E-006,,6039.1809179143,1861.3181782124,4890.8565545364
0.0336943467,0.0329717,0.0139524142,5.96046E-006,2.272923E-005,3.89417E-006,,5652.9775789117,1450.6298730753,3582.8980732736
0.0333423615,0.0183619658,0.0329813162,5.64257E-006,2.264976E-005,4.05311E-006,,5909.0736047581,810.6914073262,8137.2862419229
0.0368013382,0.0022842884,0.0458576679,5.96046E-006,1.565615E-005,4.05311E-006,,6174.2446371589,145.9035842145,11314.1927852933
0.0377890269,0.0290853182,0.0275156498,5.64257E-006,1.970926E-005,4.60942E-006,,6697.1303661275,1475.718430829,5969.4386256839
0.0508213838,0.0055989424,0.0072146257,5.32468E-006,0.000018994,5.00679E-006,,9544.4954044187,294.7741119437,1440.9682990499
0.0372509956,0.0022933483,0.0163017114,5.32468E-006,2.431869E-005,0.000004371,,6995.9125487353,94.3039411251,3729.5153054221
0.0419655641,0.00278608,0.0167430242,5.32468E-006,2.098083E-005,4.68889E-006,,7881.3307259779,132.7916979452,3570.7863033682
0.0063709418,0.0024565856,0.0165032546,5.00679E-006,1.93119E-005,4.29153E-006,,1272.4603568354,127.2057933191,3845.541000529
0.0325469971,0.0024089813,0.0161969662,5.64257E-006,4.68889E-006,4.68889E-006,,5768.1157823474,513.7636668806,3454.3284594008
