method name, index construction time (s), index size (MB),,,,,,,,,
BFS,1.09,81.68,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=20,8_351.06,53_923.01,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=40,8_347.77,53_919.79,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-2,,,
0.0562886397,0.0026260217,0.00821805,4.29153E-006,4.05311E-006,4.60942E-006,4.05311E-006,4.05311E-006,4.92731E-006,,,
0.0414443811,0.0035270055,0.015669028,4.92731E-006,4.05311E-006,4.05311E-006,0.000004371,4.05311E-006,3.97364E-006,,,
0.0267700354,0.0025616487,0.0257313251,3.97364E-006,4.92731E-006,4.05311E-006,4.68889E-006,5.00679E-006,4.05311E-006,,,
0.024083217,0.0019830068,0.0176866055,5.00679E-006,3.97364E-006,4.05311E-006,0.000004371,4.05311E-006,3.89417E-006,,,
0.022005717,0.0048666795,0.0379889806,5.00679E-006,0.000004371,3.97364E-006,4.60942E-006,5.00679E-006,4.05311E-006,,,
0.0266083876,0.0018103123,0.0377729734,4.05311E-006,4.68889E-006,3.89417E-006,5.00679E-006,0.000004371,4.29153E-006,,,
0.0081193447,0.0045729478,0.0401603381,5.00679E-006,4.68889E-006,3.97364E-006,0.000004371,5.00679E-006,4.05311E-006,,,
0.0297208627,0.0631357034,0.0295216242,5.00679E-006,4.68889E-006,4.68889E-006,5.00679E-006,5.00679E-006,5.00679E-006,,,
0.0421896776,0.0692416827,0.0254945755,4.92731E-006,4.60942E-006,0.000004371,4.68889E-006,4.68889E-006,5.2452E-006,,,
0.0164706707,0.0523070494,0.0391809146,4.05311E-006,0.000004371,4.05311E-006,5.00679E-006,5.00679E-006,3.81469E-006,,,
0.0332420667,0.0674550533,0.0383747419,5.00679E-006,4.60942E-006,3.97364E-006,0.000004371,0.000004371,4.05311E-006,,,
0.0388793945,0.0524938901,0.0360030333,0.000004371,3.97364E-006,4.60942E-006,3.89417E-006,3.97364E-006,5.32468E-006,,,
0.0387006601,0.0507883231,0.0373370647,5.00679E-006,4.68889E-006,3.97364E-006,5.00679E-006,4.68889E-006,3.89417E-006,,,
0.0479246775,0.0419166883,0.0254259109,5.00679E-006,4.68889E-006,0.000004371,4.68889E-006,4.68889E-006,5.00679E-006,,,
0.0474550724,0.026819706,0.0254225731,4.05311E-006,4.68889E-006,4.68889E-006,5.00679E-006,5.00679E-006,0.00000453,,,
0.0429386298,0.0253946781,0.023537,5.00679E-006,0.000004371,5.00679E-006,4.68889E-006,5.00679E-006,5.00679E-006,,,
0.0336049398,0.0041060448,0.0267276764,5.00679E-006,0.000007232,3.97364E-006,0.00000453,7.70886E-006,4.05311E-006,,,
0.039103349,0.0107653141,0.0181200504,5.00679E-006,6.59624E-006,3.97364E-006,0.00000453,7.3115E-006,3.97364E-006,,,
0.0387318134,0.0088466803,0.0246929328,4.92731E-006,4.05311E-006,4.05311E-006,0.000004371,3.97364E-006,4.05311E-006,,,
0.033503294,0.0059536298,0.0269290606,4.05311E-006,4.05311E-006,4.05311E-006,5.00679E-006,4.05311E-006,4.29153E-006,,,
0.0629119078,0.0115823746,0.0421603521,5.00679E-006,3.97364E-006,4.05311E-006,4.92731E-006,4.05311E-006,3.89417E-006,,,
0.0406853358,0.0020919641,0.0221916835,0.000004371,3.97364E-006,4.68889E-006,0.000004371,4.21206E-006,5.00679E-006,,,
0.0429060459,0.0039676825,0.0234824022,5.00679E-006,3.97364E-006,4.68889E-006,4.68889E-006,3.97364E-006,5.00679E-006,,,
0.0385980606,0.0034886201,0.013232708,5.00679E-006,3.97364E-006,4.60942E-006,3.81469E-006,0.000004371,5.00679E-006,,,
0.0483961105,0.011926651,0.0138143698,4.68889E-006,7.94728E-006,4.68889E-006,5.00679E-006,9.0599E-006,5.00679E-006,,,
0.0399710337,0.0083683332,0.0537219048,5.00679E-006,6.35782E-006,4.05311E-006,0.000004371,6.59624E-006,4.05311E-006,,,
0.0433876514,0.0172963142,0.0522757371,5.00679E-006,3.89417E-006,3.97364E-006,5.00679E-006,4.29153E-006,4.05311E-006,,,
0.0337111155,0.0034686724,0.0620822112,5.00679E-006,3.97364E-006,3.97364E-006,5.32468E-006,4.05311E-006,3.97364E-006,,,
0.0297633807,0.0022936662,0.047355334,5.00679E-006,3.97364E-006,3.97364E-006,5.32468E-006,3.89417E-006,4.05311E-006,,,
0.0206650098,0.0047166348,0.0426093737,0.000004371,3.97364E-006,3.97364E-006,4.21206E-006,0.000004371,0.000004371,,,
0.0251990159,0.0019423167,0.0354869366,5.00679E-006,3.97364E-006,3.97364E-006,5.00679E-006,4.05311E-006,3.89417E-006,,,
0.0459503333,0.0152593454,0.0486663183,5.00679E-006,3.97364E-006,4.05311E-006,5.96046E-006,3.81469E-006,4.05311E-006,,,
0.0457442602,0.0293146769,0.037381649,5.00679E-006,3.97364E-006,4.05311E-006,4.92731E-006,4.05311E-006,3.97364E-006,,,
0.0455772877,0.0114019712,0.0722560088,5.00679E-006,3.97364E-006,4.05311E-006,5.00679E-006,4.21206E-006,3.97364E-006,,,
0.0381116867,0.0118786494,0.0846476555,5.00679E-006,4.05311E-006,3.89417E-006,5.00679E-006,4.05311E-006,4.05311E-006,,,
0.0322252115,0.0214309692,0.0415670077,5.64257E-006,4.05311E-006,3.97364E-006,6.03993E-006,4.05311E-006,3.89417E-006,,,
0.05017368,0.0106250445,0.0419452985,9.69568E-006,4.05311E-006,4.21206E-006,1.033147E-005,3.97364E-006,4.05311E-006,,,
0.0390472412,0.003926754,0.0186856588,9.61621E-006,4.05311E-006,4.68889E-006,1.033147E-005,3.97364E-006,5.32468E-006,,,
0.0494329929,0.010076046,0.0214056174,5.96046E-006,5.96046E-006,4.68889E-006,6.03993E-006,6.99361E-006,4.21206E-006,,,
0.0337769985,0.0029606024,0.0344957511,9.69568E-006,6.03993E-006,3.97364E-006,1.072883E-005,6.91413E-006,4.29153E-006,,,
0.0357902845,0.0173180103,0.0324979623,9.69568E-006,4.05311E-006,3.97364E-006,1.064936E-005,3.89417E-006,0.000004371,,,
0.0455199877,0.0034666856,0.0377043088,4.05311E-006,3.97364E-006,4.05311E-006,4.29153E-006,3.89417E-006,3.89417E-006,,,
0.0518183708,0.0155069828,0.0269657771,8.98043E-006,3.97364E-006,4.29153E-006,1.001358E-005,4.05311E-006,4.05311E-006,,,
0.0580756664,0.003073295,0.046104908,9.69568E-006,4.05311E-006,3.97364E-006,0.000010252,4.29153E-006,3.97364E-006,,,
0.0357677142,0.0025273959,0.0271770159,9.69568E-006,3.97364E-006,3.97364E-006,1.033147E-005,0.000004371,4.05311E-006,,,
0.0576156775,0.004433314,0.0199296474,9.61621E-006,3.89417E-006,3.97364E-006,1.096725E-005,4.29153E-006,3.97364E-006,,,
0.0559382439,0.0019173622,0.0364156564,9.29832E-006,3.97364E-006,3.97364E-006,1.001358E-005,0.000004371,4.05311E-006,,,
0.0524477164,0.0016579628,0.0266312758,5.00679E-006,3.97364E-006,6.27835E-006,6.27835E-006,4.21206E-006,0.000007232,,,
0.0577135881,0.0151387056,0.0269793669,5.00679E-006,6.99361E-006,4.05311E-006,4.68889E-006,7.62939E-006,4.29153E-006,,,
0.0404040019,0.001717329,0.0264324347,5.00679E-006,6.27835E-006,6.59624E-006,5.00679E-006,6.99361E-006,7.62939E-006,,,
0.0361134211,0.0034953753,0.0265371005,5.00679E-006,3.97364E-006,6.35782E-006,5.00679E-006,3.97364E-006,8.34465E-006,,,
0.0407949289,0.0020066897,0.0186393261,5.00679E-006,3.97364E-006,6.35782E-006,5.00679E-006,3.89417E-006,7.62939E-006,,,
0.0225473245,0.0026106834,0.0235006015,5.32468E-006,4.05311E-006,6.99361E-006,6.03993E-006,3.89417E-006,8.02675E-006,,,
0.0465869904,0.0020083586,0.0217980544,4.92731E-006,4.05311E-006,6.91413E-006,5.00679E-006,3.97364E-006,7.3115E-006,,,
0.0242186387,0.0017546813,0.0497525533,4.92731E-006,4.05311E-006,4.29153E-006,5.32468E-006,3.97364E-006,4.05311E-006,,,
0.0364920298,0.007462581,0.0460255941,5.32468E-006,4.05311E-006,6.91413E-006,5.96046E-006,0.000004371,7.94728E-006,,,
0.0354367097,0.0281686783,0.0427083174,5.00679E-006,4.05311E-006,6.99361E-006,5.00679E-006,4.05311E-006,7.94728E-006,,,
0.0543973446,0.0058453083,0.039098978,5.00679E-006,4.05311E-006,3.97364E-006,6.03993E-006,3.97364E-006,4.60942E-006,,,
0.0516065756,0.0036919912,0.0407619476,5.00679E-006,4.05311E-006,6.67572E-006,0.000005722,4.05311E-006,8.02675E-006,,,
0.0403753916,0.0132626692,0.0294419924,5.00679E-006,8.02675E-006,6.35782E-006,5.00679E-006,8.34465E-006,7.86781E-006,,,
0.0575199922,0.001363039,0.0454728603,5.00679E-006,7.70886E-006,4.05311E-006,5.96046E-006,8.66254E-006,4.05311E-006,,,
0.0620337327,0.0158376694,0.0248346329,5.00679E-006,3.97364E-006,5.00679E-006,5.00679E-006,4.29153E-006,5.64257E-006,,,
0.0617350737,0.0359934171,0.0225246747,0.000004371,3.97364E-006,5.64257E-006,5.00679E-006,3.81469E-006,5.96046E-006,,,
0.0420070489,0.00562795,0.0107033253,4.05311E-006,3.97364E-006,5.32468E-006,0.000004371,4.05311E-006,5.64257E-006,,,
0.0511225859,0.001824379,0.0184763273,5.00679E-006,3.89417E-006,5.00679E-006,5.00679E-006,4.29153E-006,5.32468E-006,,,
0.0243856907,0.0090173086,0.0345331033,4.29153E-006,3.97364E-006,3.97364E-006,0.000004371,4.29153E-006,3.97364E-006,,,
0.0688773791,0.0341989994,0.0330116749,5.32468E-006,3.97364E-006,3.89417E-006,5.32468E-006,3.97364E-006,4.05311E-006,,,
0.0772279104,0.0328452587,0.0156149864,4.68889E-006,3.97364E-006,3.97364E-006,5.00679E-006,3.89417E-006,3.97364E-006,,,
0.0187530518,0.0071493785,0.032627662,5.00679E-006,3.97364E-006,5.00679E-006,5.00679E-006,0.000004371,5.64257E-006,,,
0.0044225852,0.0293747584,0.0596323013,4.68889E-006,3.97364E-006,3.97364E-006,4.68889E-006,3.97364E-006,4.29153E-006,,,
0.0060836474,0.0090260506,0.0155126254,5.00679E-006,3.97364E-006,8.26517E-006,5.00679E-006,3.97364E-006,9.69568E-006,,,
0.0044593016,0.0240019162,0.0255093575,4.92731E-006,3.97364E-006,5.32468E-006,4.60942E-006,3.97364E-006,5.96046E-006,,,
0.0041783651,0.0051186879,0.0274384022,4.92731E-006,3.97364E-006,3.97364E-006,4.68889E-006,3.97364E-006,4.05311E-006,,,
0.0306863785,0.0058493614,0.027604262,4.21206E-006,4.05311E-006,0.000004371,0.000004371,4.05311E-006,4.05311E-006,,,
0.0182173252,0.0288207531,0.0338223775,5.00679E-006,4.05311E-006,3.97364E-006,5.00679E-006,4.29153E-006,4.29153E-006,,,
0.0233653386,0.0034933885,0.0213867029,3.89417E-006,4.05311E-006,3.97364E-006,3.97364E-006,0.000004371,4.05311E-006,,,
0.0044890245,0.0240622362,0.031561772,5.64257E-006,4.05311E-006,3.97364E-006,5.32468E-006,3.97364E-006,4.05311E-006,,,
0.0228300095,0.0155976613,0.0620459716,5.64257E-006,6.27835E-006,3.89417E-006,5.00679E-006,7.62939E-006,0.000004371,,,
0.0307010015,0.0055579344,0.0556513468,5.00679E-006,6.99361E-006,3.89417E-006,5.64257E-006,8.58306E-006,4.05311E-006,,,
0.0317530632,0.0293139617,0.0561053753,5.00679E-006,3.97364E-006,3.97364E-006,5.32468E-006,4.29153E-006,4.05311E-006,,,
0.0354469617,0.0208713214,0.0599982738,5.64257E-006,6.67572E-006,3.97364E-006,5.32468E-006,7.62939E-006,3.81469E-006,,,
0.0023175875,0.0125471751,0.0553823312,0.000004371,6.67572E-006,4.05311E-006,4.29153E-006,8.34465E-006,0.000004371,,,
0.0221086343,0.0128823121,0.0610893567,3.89417E-006,6.27835E-006,4.05311E-006,4.05311E-006,8.34465E-006,3.97364E-006,,,
0.041823705,0.0109600226,0.0404340426,4.29153E-006,7.62939E-006,3.97364E-006,4.29153E-006,1.001358E-005,4.05311E-006,,,
0.0524083773,0.0196855863,0.020831426,4.29153E-006,6.59624E-006,3.97364E-006,0.000004371,7.62939E-006,4.05311E-006,,,
0.0485785802,0.0169390043,0.0380589962,4.29153E-006,6.99361E-006,3.97364E-006,3.89417E-006,9.0599E-006,4.29153E-006,,,
0.0435334047,0.0591587226,0.0599416892,0.000004371,7.3115E-006,3.97364E-006,3.89417E-006,8.98043E-006,4.05311E-006,,,
0.0109729767,0.0342663924,0.023935318,0.000004371,6.91413E-006,5.32468E-006,4.05311E-006,8.98043E-006,5.64257E-006,,,
0.0137033463,0.0267333984,0.0397953192,4.29153E-006,4.05311E-006,3.97364E-006,3.89417E-006,0.000004371,4.68889E-006,,,
0.0185316404,0.0425019264,0.0181703568,0.000004371,6.99361E-006,4.05311E-006,0.000004371,7.62939E-006,0.000004371,,,
0.0167066256,0.042274634,0.0522877375,4.29153E-006,0.000007391,4.05311E-006,4.05311E-006,8.98043E-006,3.81469E-006,,,
0.0277631283,0.0204039415,0.0276097457,0.000004371,6.99361E-006,5.96046E-006,4.05311E-006,7.3115E-006,6.59624E-006,,,
0.0169769923,0.0056946278,0.0161079566,4.68889E-006,5.64257E-006,6.03993E-006,0.000004371,5.96046E-006,6.99361E-006,,,
0.0198886395,0.044529597,0.0223170122,4.60942E-006,8.02675E-006,5.96046E-006,4.05311E-006,9.29832E-006,6.03993E-006,,,
0.0142610073,0.0213134289,0.053420941,4.05311E-006,6.91413E-006,3.97364E-006,3.97364E-006,7.62939E-006,4.29153E-006,,,
0.0327063402,0.0156766574,0.0564479828,4.29153E-006,0.000007232,4.05311E-006,4.60942E-006,8.98043E-006,3.97364E-006,,,
0.0208173593,0.0169686476,0.0201146603,4.05311E-006,0.000007391,4.05311E-006,4.05311E-006,8.34465E-006,3.97364E-006,,,
0.0142717361,0.0158882141,0.057202975,4.05311E-006,6.59624E-006,4.05311E-006,4.29153E-006,7.94728E-006,4.05311E-006,,,
0.0418317318,0.0101509889,0.0554339886,3.97364E-006,6.99361E-006,3.97364E-006,4.05311E-006,7.94728E-006,3.97364E-006,,,
0.046609958,0.0081193447,0.0214496454,0.000004371,7.94728E-006,3.97364E-006,3.97364E-006,9.29832E-006,4.05311E-006,,,
0.0368936857,0.0396429698,0.020759662,4.29153E-006,7.07308E-006,3.97364E-006,3.97364E-006,8.26517E-006,4.29153E-006,,,
0.0320383708,0.040223678,0.0392013391,0.000004371,7.07308E-006,3.89417E-006,3.97364E-006,8.66254E-006,0.000004371,,,
0.0333028634,0.0365689596,0.0341862837,4.29153E-006,6.99361E-006,3.97364E-006,4.29153E-006,7.54992E-006,4.29153E-006,,,
0.0468622049,0.0098403295,0.0144652526,4.29153E-006,1.033147E-005,3.97364E-006,3.81469E-006,1.231829E-005,4.05311E-006,,,
0.0321046511,0.0112922986,0.0191543102,0.000004371,0.000007232,3.97364E-006,4.05311E-006,1.009305E-005,4.05311E-006,,,
0.0376403332,0.0445841153,0.0342964331,4.60942E-006,7.62939E-006,3.97364E-006,3.97364E-006,9.69568E-006,4.05311E-006,,,
0.0207342307,0.0354524453,0.0276666482,4.29153E-006,6.27835E-006,3.97364E-006,4.29153E-006,6.91413E-006,3.97364E-006,,,
0.0371037324,0.0418967406,0.0258023739,4.05311E-006,6.67572E-006,3.97364E-006,4.05311E-006,6.99361E-006,4.05311E-006,,,
0.0391225815,0.0457655589,0.0269560019,4.29153E-006,6.99361E-006,5.64257E-006,3.97364E-006,8.58306E-006,5.64257E-006,,,
0.0475149949,0.0509395599,0.0225110849,0.000004371,6.59624E-006,5.32468E-006,3.89417E-006,8.02675E-006,5.64257E-006,,,
0.0555499395,0.0457750956,0.0372420152,4.29153E-006,6.99361E-006,4.05311E-006,4.05311E-006,8.66254E-006,4.05311E-006,,,
0.020658652,0.0612142881,0.0306976636,4.68889E-006,8.02675E-006,4.05311E-006,3.97364E-006,9.29832E-006,3.81469E-006,,,
0.0482913653,0.066445907,0.0170770486,7.3115E-006,6.91413E-006,4.05311E-006,7.54992E-006,8.34465E-006,4.05311E-006,,,
0.0180649757,0.0459669431,0.0206573009,6.91413E-006,7.07308E-006,4.05311E-006,8.26517E-006,7.78834E-006,4.05311E-006,,,
0.0606000423,0.0474419594,0.0261069934,6.91413E-006,6.99361E-006,5.32468E-006,8.02675E-006,7.94728E-006,5.32468E-006,,,
0.0339433352,0.0425818761,0.0454756419,6.59624E-006,3.97364E-006,3.97364E-006,0.000007232,3.97364E-006,4.05311E-006,,,
0.0436469714,0.0136489868,0.036008358,6.99361E-006,6.67572E-006,4.05311E-006,7.3115E-006,8.02675E-006,4.05311E-006,,,
0.0435566107,0.0040136178,0.058261315,6.99361E-006,6.67572E-006,4.05311E-006,7.62939E-006,7.94728E-006,3.97364E-006,,,
0.0650596619,0.0797252655,0.0568116506,6.91413E-006,7.54992E-006,4.05311E-006,7.3115E-006,9.0599E-006,4.29153E-006,,,
0.0003012816,0.0412040552,0.0552726587,8.34465E-006,3.97364E-006,4.05311E-006,9.37779E-006,3.97364E-006,4.05311E-006,,,
0.0002679825,0.0431236426,0.0340250333,8.34465E-006,7.3115E-006,5.64257E-006,9.0599E-006,8.98043E-006,5.96046E-006,,,
0.000240008,0.0361859798,0.0434327126,8.02675E-006,6.99361E-006,3.97364E-006,8.98043E-006,8.02675E-006,0.000004371,,,
0.0002653599,0.0016752879,0.0506729285,8.98043E-006,3.89417E-006,4.05311E-006,1.001358E-005,4.60942E-006,4.05311E-006,,,
0.0005713304,0.0119143327,0.0626264413,8.26517E-006,6.99361E-006,3.97364E-006,9.0599E-006,8.26517E-006,4.05311E-006,,,
0.0006599426,0.0053447088,0.0652066867,8.02675E-006,3.97364E-006,4.05311E-006,8.34465E-006,4.05311E-006,3.97364E-006,,,
0.0005580584,0.0015710195,0.0417191188,8.66254E-006,5.00679E-006,3.89417E-006,9.61621E-006,5.00679E-006,4.05311E-006,,,
0.0003010432,0.0306610266,0.0599963665,8.26517E-006,6.27835E-006,3.97364E-006,0.000008901,6.67572E-006,4.05311E-006,,,
0.000483036,0.0341526667,0.0504237016,8.02675E-006,4.05311E-006,4.05311E-006,8.66254E-006,3.97364E-006,3.97364E-006,,,
0.0003009637,0.0138599873,0.0486500263,7.94728E-006,6.03993E-006,4.05311E-006,8.98043E-006,7.07308E-006,0.000004371,,,
0.0002257029,0.0302493572,0.0474560261,7.94728E-006,6.03993E-006,5.64257E-006,8.26517E-006,6.59624E-006,6.27835E-006,,,
0.0009079774,0.0115110079,0.0425837835,8.98043E-006,6.27835E-006,3.97364E-006,9.69568E-006,0.000007232,4.05311E-006,,,
0.0004916191,0.0047276815,0.0430192947,7.62939E-006,4.60942E-006,5.32468E-006,8.98043E-006,5.00679E-006,5.96046E-006,,,
0.0005242825,0.0079696973,0.0492467086,8.02675E-006,5.00679E-006,5.32468E-006,8.66254E-006,5.00679E-006,5.96046E-006,,,
0.0009189447,0.036468029,0.0413014094,8.58306E-006,5.96046E-006,5.32468E-006,9.37779E-006,6.91413E-006,5.96046E-006,,,
0.0010610421,0.0216956933,0.0595019658,8.34465E-006,5.96046E-006,4.05311E-006,9.9341E-006,7.3115E-006,0.000004371,,,
0.0006980896,0.0169696013,0.0500243505,8.34465E-006,6.27835E-006,3.97364E-006,8.34465E-006,6.99361E-006,4.05311E-006,,,
0.0009050369,0.0117936929,0.0675427914,7.94728E-006,5.96046E-006,3.97364E-006,8.66254E-006,6.99361E-006,3.97364E-006,,,
0.0005389849,0.0428029696,0.0604357719,8.02675E-006,6.27835E-006,3.89417E-006,8.34465E-006,6.99361E-006,4.05311E-006,,,
0.0002809366,0.0457835992,0.041735967,8.66254E-006,3.97364E-006,3.97364E-006,9.37779E-006,4.29153E-006,3.97364E-006,,,
0.0002830029,0.0420966943,0.0517570178,7.94728E-006,5.96046E-006,3.97364E-006,8.98043E-006,6.59624E-006,4.05311E-006,,,
0.0018483798,0.0414462884,0.0410354137,4.68889E-006,4.05311E-006,5.32468E-006,3.89417E-006,3.97364E-006,6.03993E-006,,,
0.0013246536,0.0134216944,0.0651857058,3.97364E-006,0.000004371,5.32468E-006,4.05311E-006,4.05311E-006,5.96046E-006,,,
0.0015073617,0.0153832436,0.0619372527,4.05311E-006,4.29153E-006,4.05311E-006,4.05311E-006,4.29153E-006,3.97364E-006,,,
0.00167799,0.0060263475,0.0549252828,3.89417E-006,5.00679E-006,5.64257E-006,4.05311E-006,5.00679E-006,5.96046E-006,,,
0.0027136008,0.0374996662,0.0620903969,0.000004371,3.97364E-006,5.32468E-006,3.97364E-006,4.29153E-006,5.96046E-006,,,
0.0025893847,0.0315257708,0.063435634,0.000004371,5.96046E-006,5.00679E-006,4.05311E-006,6.59624E-006,6.03993E-006,,,
0.0019979477,0.0324599743,0.0586469968,0.000004371,0.000004371,5.32468E-006,4.05311E-006,3.89417E-006,5.64257E-006,,,
0.0030709902,0.0298786958,0.0474347274,4.68889E-006,5.96046E-006,3.89417E-006,3.97364E-006,6.67572E-006,4.29153E-006,,,
0.0025687218,0.0057823658,0.048494339,4.29153E-006,5.00679E-006,4.29153E-006,4.05311E-006,5.00679E-006,4.05311E-006,,,
0.0020356178,0.0381440322,0.0491322676,0.000004371,3.97364E-006,5.64257E-006,3.97364E-006,0.000004371,5.64257E-006,,,
0.002693971,0.0358885924,0.0489667257,3.89417E-006,5.96046E-006,4.60942E-006,0.000004371,6.35782E-006,4.05311E-006,,,
0.0138624509,0.0531146526,0.0404818853,0.000004371,3.97364E-006,5.96046E-006,4.05311E-006,3.97364E-006,5.96046E-006,,,
0.0096049309,0.0163764159,0.0706296762,4.29153E-006,5.96046E-006,3.97364E-006,3.97364E-006,6.67572E-006,3.97364E-006,,,
0.0082423687,0.0476876895,0.0480926832,0.000004371,3.97364E-006,3.97364E-006,3.97364E-006,3.97364E-006,4.05311E-006,,,
0.0041753451,0.0517726739,0.0495254199,4.68889E-006,3.97364E-006,4.05311E-006,4.05311E-006,4.05311E-006,4.05311E-006,,,
0.0089437167,0.0052746932,0.0418167114,4.60942E-006,4.92731E-006,5.64257E-006,4.29153E-006,5.32468E-006,5.64257E-006,,,
0.0041449865,0.0427150726,0.0500767231,4.68889E-006,3.97364E-006,5.32468E-006,3.97364E-006,3.97364E-006,5.96046E-006,,,
0.0042239825,0.0410846869,0.0409953594,4.21206E-006,3.97364E-006,3.97364E-006,4.05311E-006,3.97364E-006,3.97364E-006,,,
0.0054539839,0.0350462596,0.0595577558,4.29153E-006,5.96046E-006,3.89417E-006,4.05311E-006,6.59624E-006,3.97364E-006,,,
0.0062229633,0.0361965497,0.0569297473,0.000004371,5.96046E-006,5.64257E-006,4.05311E-006,6.59624E-006,5.64257E-006,,,
0.0040773551,0.0406316916,0.0756203334,4.68889E-006,3.97364E-006,3.97364E-006,3.97364E-006,3.97364E-006,4.05311E-006,,,
0.0111279488,0.0326000849,0.0624219577,0.000004371,6.35782E-006,5.32468E-006,0.000004371,6.99361E-006,5.64257E-006,,,
0.0079070727,0.0164817174,0.0617719491,4.29153E-006,4.29153E-006,4.05311E-006,4.29153E-006,4.05311E-006,3.89417E-006,,,
0.033850352,0.0116303762,0.077261289,3.97364E-006,5.00679E-006,4.05311E-006,4.29153E-006,5.32468E-006,4.05311E-006,,,
0.0341496468,0.0126246611,0.0643167496,0.000004371,6.91413E-006,4.05311E-006,3.97364E-006,7.3115E-006,4.05311E-006,,,
0.0396570365,0.0072185993,0.0425610542,4.05311E-006,6.59624E-006,5.32468E-006,4.05311E-006,6.99361E-006,5.64257E-006,,,
0.039197286,0.0399310589,0.0494804382,4.05311E-006,3.97364E-006,3.97364E-006,4.05311E-006,0.000004371,0.000004371,,,
0.0438320637,0.0367002487,0.0380790234,4.29153E-006,5.96046E-006,4.05311E-006,4.05311E-006,6.27835E-006,4.05311E-006,,,
0.0396733284,0.0172547499,0.0420560042,4.68889E-006,4.05311E-006,5.00679E-006,4.21206E-006,4.29153E-006,5.96046E-006,,,
0.005197684,0.0174113115,0.0306340059,4.29153E-006,5.96046E-006,4.05311E-006,4.05311E-006,6.75519E-006,4.05311E-006,,,
0.0059953531,0.0188199679,0.0722206434,4.68889E-006,5.96046E-006,3.97364E-006,3.89417E-006,6.99361E-006,3.97364E-006,,,
0.0605573654,0.0406350295,0.0692527294,0.000004371,6.03993E-006,5.32468E-006,3.89417E-006,6.99361E-006,5.64257E-006,,,
0.0251800219,0.0604290167,0.0692259471,4.68889E-006,4.05311E-006,4.05311E-006,3.97364E-006,3.97364E-006,4.05311E-006,,,
0.0059422652,0.0587990284,0.0775819619,0.000004371,4.05311E-006,5.32468E-006,4.05311E-006,4.05311E-006,5.96046E-006,,,
0.0347993374,0.0401798884,0.0612776279,4.21206E-006,6.03993E-006,5.32468E-006,0.000004371,6.91413E-006,5.96046E-006,,,
0.0482823849,0.0526773135,0.0678443909,4.68889E-006,5.96046E-006,5.00679E-006,3.97364E-006,6.27835E-006,5.96046E-006,,,
0.0356520017,0.0475930373,0.0633460681,3.89417E-006,3.97364E-006,3.97364E-006,3.97364E-006,3.97364E-006,4.05311E-006,,,
0.0246649583,0.0406165918,0.0636206468,4.05311E-006,3.97364E-006,3.97364E-006,0.000004371,4.05311E-006,4.05311E-006,,,
0.0279230277,0.0568502744,0.0515926679,0.000004371,5.96046E-006,3.97364E-006,0.000004371,6.03993E-006,3.97364E-006,,,
0.0062446594,0.0124690533,0.0862979094,4.29153E-006,4.29153E-006,3.97364E-006,4.05311E-006,3.81469E-006,3.97364E-006,,,
0.0527683099,0.0741047064,0.0561073621,4.68889E-006,3.97364E-006,3.97364E-006,3.89417E-006,4.29153E-006,4.05311E-006,,,
0.02318573,0.0636703173,0.0705161095,4.60942E-006,4.05311E-006,3.97364E-006,3.97364E-006,0.000004371,3.97364E-006,,,
0.005187273,0.0721290112,0.0575693448,0.000004371,4.05311E-006,3.97364E-006,4.05311E-006,3.89417E-006,3.97364E-006,,,
0.0138643583,0.0693086783,0.055975914,4.29153E-006,6.03993E-006,5.2452E-006,3.89417E-006,6.67572E-006,0.000005722,,,
0.0429872672,0.065705061,0.0820740064,4.29153E-006,4.05311E-006,5.64257E-006,4.05311E-006,4.05311E-006,0.000005722,,,
0.0580996672,0.0553720792,0.0759782791,0.000004371,4.05311E-006,3.97364E-006,3.97364E-006,4.05311E-006,3.97364E-006,,,
0.0447130203,0.0356649558,0.0613853137,4.29153E-006,5.96046E-006,3.97364E-006,3.97364E-006,7.3115E-006,4.05311E-006,,,
0.04403766,0.0338269869,0.0675473213,4.68889E-006,6.35782E-006,5.64257E-006,4.05311E-006,6.59624E-006,5.96046E-006,,,
0.0309476852,0.0277086894,0.0615839163,3.97364E-006,3.89417E-006,5.32468E-006,3.89417E-006,3.97364E-006,5.64257E-006,,,
0.0418390433,0.020166715,0.0700126489,4.05311E-006,3.97364E-006,5.32468E-006,3.97364E-006,4.29153E-006,5.64257E-006,,,
0.0707213879,0.0188407103,0.0697389444,3.89417E-006,3.97364E-006,3.97364E-006,0.000004371,3.97364E-006,3.97364E-006,,,
0.0596267382,0.0197232564,0.0754849911,0.000004371,3.97364E-006,4.05311E-006,3.89417E-006,4.05311E-006,4.05311E-006,,,
